cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
7.055763416,1,Tier 1,India,Top 100,1,51.42747232,82.86004835,Data Science,Finance,5.245876106,Placed
6.479474703,1,Tier 2,India,300+,2,89.29446894,75.45169558,Cloud,Manufacturing,6.168846293,Placed
6.738681949,0,Tier 2,USA,100-300,2,73.4175869,45.92549713,AI/ML,Healthcare,4.30868349,Placed
8.601941974,0,Tier 1,Germany,300+,1,68.58425886,73.42725421,Cybersecurity,Manufacturing,5.692181859,Not Placed
6.753942866,2,Tier 1,India,100-300,0,62.75851569,100,Cloud,Healthcare,5.131549479,Placed
7.28818083,0,Tier 1,Canada,100-300,2,88.96889338,58.17568772,Data Science,Other,3.44070046,Placed
7.433057035,2,Tier 1,Germany,300+,1,50.46855721,63.15275704,Cybersecurity,Other,2.444498044,Not Placed
6.199496502,1,Tier 3,Canada,300+,0,42.76077345,65.10082294,Cybersecurity,Healthcare,4.131167468,Not Placed
6.31592362,0,Tier 3,UK,Top 100,3,48.99476115,70.00505617,Cloud,Manufacturing,6.987141313,Placed
6.035182103,1,Tier 1,USA,300+,2,86.81956192,54.68488699,Cybersecurity,Healthcare,4.293163486,Not Placed
6.291223413,3,Tier 1,India,100-300,2,63.57134757,82.90772889,Cybersecurity,Healthcare,4.778686342,Not Placed
4.719975913,2,Tier 3,USA,Top 100,1,32.66709857,94.17097028,Cloud,Healthcare,4.22257137,Not Placed
7.435665921,3,Tier 1,USA,300+,3,63.82211381,46.99083578,Data Science,Consulting,6.617588738,Not Placed
8.643355073,1,Tier 3,Canada,100-300,0,87.23254429,65.05821565,Data Science,Finance,3.71402524,Not Placed
7.118256591,4,Tier 1,India,300+,0,52.03370789,63.17943692,Core CS,Other,6.255919902,Not Placed
5.866984913,3,Tier 3,UK,300+,1,72.740651,51.80872341,AI/ML,Healthcare,4.382666916,Not Placed
6.485778894,0,Tier 2,USA,Top 100,1,56.37145526,88.7135482,Cloud,Healthcare,4.812005293,Placed
6.632898524,0,Tier 1,Canada,300+,3,99.31498385,68.40207278,Cybersecurity,Tech,5.540908587,Placed
6.185932178,0,Tier 1,Canada,Top 100,2,61.19082116,61.73576828,Cybersecurity,Finance,4.656456696,Placed
7.688146111,1,Tier 2,India,300+,1,49.14075643,49.00209758,Cybersecurity,Finance,5.639266058,Not Placed
7.648208036,0,Tier 2,Germany,Top 100,0,72.10352847,66.52196544,AI/ML,Manufacturing,4.262277148,Placed
6.075638565,1,Tier 2,Germany,300+,1,63.96835502,64.70991596,AI/ML,Other,6.498905729,Placed
7.580064836,0,Tier 1,UK,Top 100,0,58.55388109,79.56205645,Data Science,Healthcare,5.341633907,Placed
8.221450131,0,Tier 2,Canada,100-300,0,79.51918344,72.61526925,Cloud,Finance,6.864815717,Placed
8.522046564,0,Tier 2,Germany,Top 100,5,69.18035083,79.6171567,Data Science,Tech,6.271661905,Placed
9.292169618,0,Tier 2,USA,100-300,3,60.39270117,65.85688667,AI/ML,Other,7.066667017,Placed
6.27840588,1,Tier 1,UK,Top 100,2,58.79185293,82.27143065,Cloud,Finance,6.165832061,Placed
9.259376341,0,Tier 2,USA,100-300,3,55.50070653,72.41434319,Cloud,Healthcare,6.065656203,Placed
6.716634889,1,Tier 2,Germany,300+,3,69.19916809,88.8124382,Data Science,Manufacturing,6.303209358,Not Placed
6.526027636,0,Tier 3,Canada,Top 100,3,66.50986318,48.47900376,Core CS,Manufacturing,5.501421329,Placed
7.2616579,1,Tier 3,Germany,100-300,3,62.57976013,72.8266887,Core CS,Consulting,8.103556537,Placed
6.534350933,1,Tier 1,UK,100-300,1,66.60604938,56.39359481,AI/ML,Manufacturing,5.089809881,Not Placed
7.319235313,3,Tier 1,UK,100-300,3,53.47915123,65.16052845,Core CS,Tech,5.68796987,Placed
5.94393825,2,Tier 1,USA,300+,0,73.06713804,77.72387995,Core CS,Manufacturing,5.82993213,Not Placed
6.808997918,0,Tier 1,USA,300+,4,56.26278978,59.6722703,Cybersecurity,Consulting,4.217807681,Not Placed
8.028465787,0,Tier 1,UK,300+,2,100,56.4928188,Core CS,Finance,6.627729233,Placed
6.954350967,1,Tier 1,USA,300+,1,66.9098887,86.3240289,Cybersecurity,Other,4.392816948,Not Placed
7.113276629,1,Tier 1,India,Top 100,1,65.79417233,63.68932101,Core CS,Consulting,4.381045004,Placed
7.380206884,6,Tier 1,UK,100-300,4,80.89242814,73.78489999,Cloud,Finance,4.421737365,Not Placed
7.936529303,2,Tier 2,USA,300+,0,77.77361385,72.22590697,Core CS,Consulting,1.9016489,Not Placed
5.67582023,2,Tier 1,Germany,Top 100,1,45.74796313,68.90152163,Cybersecurity,Tech,5.23865668,Not Placed
7.467619241,1,Tier 1,Canada,100-300,2,81.85052068,61.58745374,Core CS,Other,5.205263946,Placed
6.785488689,0,Tier 2,India,300+,1,56.45952022,90.57200922,Core CS,Manufacturing,5.072604832,Not Placed
7.133310316,0,Tier 1,India,300+,1,62.93438319,78.71479578,AI/ML,Tech,5.808284387,Placed
7.847960136,1,Tier 1,Canada,100-300,1,59.906504,60.18999769,Cloud,Tech,5.23691545,Placed
6.044650679,3,Tier 1,Canada,300+,0,67.09500157,47.77297982,AI/ML,Other,5.783063238,Not Placed
6.189884447,0,Tier 2,Germany,300+,2,86.55471952,46.95090517,AI/ML,Manufacturing,3.843998769,Not Placed
5.451656032,2,Tier 3,Canada,300+,1,56.23658813,72.44209787,Core CS,Tech,2.818199288,Placed
6.560672847,2,Tier 1,India,300+,1,61.30399073,87.27815114,Cybersecurity,Healthcare,4.535442484,Not Placed
8.064345876,4,Tier 2,Germany,100-300,0,68.6993676,42.57479001,Cloud,Tech,5.594936581,Placed
6.903530249,3,Tier 2,Canada,100-300,2,76.49621785,32.33200611,Cloud,Consulting,5.45155233,Not Placed
5.927900083,2,Tier 2,Germany,100-300,0,74.38595115,42.49672323,AI/ML,Tech,5.124388358,Not Placed
6.611457004,0,Tier 3,Germany,100-300,4,69.04142132,95.05547652,Core CS,Manufacturing,8.440421757,Placed
5.809710637,3,Tier 3,USA,300+,1,57.58764566,74.28497763,Core CS,Healthcare,1.457648498,Not Placed
6.099851119,0,Tier 1,Canada,300+,2,71.45508712,60.80838903,Cybersecurity,Manufacturing,5.199281732,Placed
7.311055128,1,Tier 2,USA,100-300,1,99.7143936,43.66545241,Cybersecurity,Finance,4.508608947,Not Placed
6.060901339,0,Tier 2,India,100-300,4,59.12188239,65.45227954,Cloud,Manufacturing,5.721654422,Placed
7.890107444,1,Tier 3,Germany,300+,0,87.39914098,57.29309275,Cloud,Tech,5.959314779,Placed
6.943103767,0,Tier 3,India,300+,2,73.53932411,52.8270314,Cybersecurity,Finance,4.630440449,Not Placed
7.068475763,1,Tier 1,Germany,300+,0,76.50920935,69.00132486,Cybersecurity,Manufacturing,3.395032186,Placed
6.777301626,1,Tier 1,Canada,Top 100,1,66.01458084,30,Core CS,Healthcare,4.197666321,Placed
7.618278271,0,Tier 3,UK,100-300,2,43.36561673,80.50025721,Data Science,Finance,4.740418569,Placed
7.62652791,3,Tier 2,Canada,Top 100,2,81.45763087,45.49721813,Cybersecurity,Consulting,3.44294001,Placed
7.268043482,3,Tier 2,Germany,300+,1,47.40869929,83.7641921,Core CS,Finance,6.554706876,Placed
7.451831285,3,Tier 2,UK,100-300,5,72.46439266,30,Cloud,Finance,7.164434046,Placed
6.830328264,1,Tier 1,UK,300+,2,54.89334299,60.06184943,Cybersecurity,Tech,3.857230967,Placed
7.433762406,2,Tier 3,Canada,300+,1,88.4306055,62.48354584,Cloud,Manufacturing,2.428762877,Not Placed
6.72969778,2,Tier 3,India,100-300,2,60.55560338,81.51440373,AI/ML,Finance,4.064535236,Not Placed
7.001785298,1,Tier 2,Canada,300+,1,73.15990119,79.02927416,AI/ML,Finance,2.745000115,Placed
6.780285001,1,Tier 2,Germany,100-300,3,44.03359477,81.91224932,Data Science,Finance,5.844523015,Placed
6.634225169,0,Tier 2,India,100-300,0,49.86780767,63.78686816,Cloud,Manufacturing,3.815016625,Placed
6.448710562,0,Tier 1,Germany,300+,3,56.6536257,81.4182426,Core CS,Healthcare,2.445878072,Placed
7.374152083,0,Tier 1,India,300+,1,73.25149668,50.80753068,AI/ML,Manufacturing,3.283190196,Placed
8.04848473,0,Tier 1,USA,100-300,2,81.83730309,40.37146207,Core CS,Healthcare,3.218666016,Placed
7.936881577,3,Tier 3,India,300+,1,64.83215924,92.97398112,Core CS,Finance,6.383402254,Placed
5.994747731,2,Tier 2,USA,Top 100,1,48.82027527,74.43431442,AI/ML,Manufacturing,3.509143772,Not Placed
8.031362441,2,Tier 1,Germany,100-300,3,61.74771105,48.10471216,Core CS,Manufacturing,5.059789585,Placed
6.745473199,3,Tier 2,Canada,300+,1,72.6987059,72.48100112,Core CS,Manufacturing,5.029705757,Not Placed
7.480586412,1,Tier 1,Germany,100-300,0,82.94123554,53.70199669,Cloud,Finance,3.449584321,Placed
6.275027734,1,Tier 1,Canada,300+,1,79.9605606,76.46464686,Core CS,Other,2.468820447,Not Placed
7.113583931,0,Tier 2,USA,100-300,2,68.09805353,58.79906654,Cybersecurity,Finance,4.660504215,Placed
7.250978546,0,Tier 2,Canada,300+,2,85.73160034,62.6903468,Cybersecurity,Healthcare,6.889493855,Placed
5.812316166,3,Tier 2,Germany,Top 100,2,88.38812787,65.15733888,Core CS,Healthcare,3.82368277,Not Placed
7.486613733,4,Tier 2,Germany,100-300,3,79.8602561,84.90769763,Cybersecurity,Manufacturing,8.0249409,Placed
8.076748006,0,Tier 2,Germany,100-300,1,41.54015535,87.19178489,AI/ML,Consulting,4.763878787,Not Placed
6.860281643,2,Tier 2,India,300+,3,34.15432229,59.91843218,Cloud,Tech,3.366510598,Placed
8.088134505,2,Tier 2,Germany,100-300,1,59.19212692,43.18725715,Core CS,Finance,4.439446444,Not Placed
6.848245205,1,Tier 2,India,100-300,1,50.26161531,54.41587853,Cloud,Tech,1.726224327,Not Placed
7.679667625,2,Tier 2,UK,300+,0,97.28071844,74.44364168,Data Science,Tech,5.876893773,Not Placed
5.225144027,2,Tier 2,USA,100-300,2,72.75706295,46.74820368,Data Science,Tech,3.997159946,Not Placed
8.935022223,0,Tier 2,UK,Top 100,0,59.34274992,95.86566361,AI/ML,Healthcare,4.406395907,Placed
8.196366596,0,Tier 1,UK,100-300,1,78.15308796,40.63939856,Data Science,Finance,7.703354678,Placed
6.772299597,0,Tier 1,India,300+,2,45.62845026,49.90643149,Data Science,Consulting,4.066154179,Placed
5.422328779,2,Tier 2,India,300+,2,87.18605921,40.6089929,Data Science,Other,5.70890087,Placed
7.230422695,1,Tier 2,USA,100-300,1,89.4709576,69.37481585,Cloud,Consulting,4.849768112,Placed
5.844859562,2,Tier 2,USA,Top 100,0,61.8843213,52.34410649,Cloud,Consulting,5.969071852,Not Placed
7.35588283,3,Tier 3,USA,100-300,1,67.81634214,69.48384688,Data Science,Manufacturing,5.575600062,Not Placed
7.329252575,1,Tier 2,Germany,Top 100,2,61.36340047,71.05494739,Cloud,Finance,5.87255536,Placed
6.246877465,0,Tier 3,Germany,Top 100,0,74.67319847,73.20030848,Data Science,Healthcare,4.047761601,Placed
7.896773619,0,Tier 2,USA,100-300,0,63.07001128,46.47285988,Core CS,Healthcare,5.591158494,Placed
7.644459762,1,Tier 1,India,300+,2,72.07652546,60.15110109,Cloud,Manufacturing,4.611617039,Placed
7.78065867,2,Tier 3,UK,300+,0,73.46766736,89.37014641,Data Science,Other,3.377218671,Placed
7.007086163,1,Tier 3,USA,300+,4,50.4813544,50.31453935,Data Science,Healthcare,3.452920712,Placed
5.867580746,3,Tier 2,USA,300+,3,95.15884086,54.65457145,Cloud,Finance,3.855060043,Placed
7.782297818,1,Tier 1,UK,100-300,1,84.22792507,61.68423175,Cloud,Manufacturing,5.534924468,Placed
6.783702881,4,Tier 1,Canada,100-300,2,67.92788198,69.92406029,Core CS,Consulting,5.775554303,Placed
5.888175885,2,Tier 3,USA,100-300,0,55.44115029,55.20729403,Cybersecurity,Tech,6.145525879,Not Placed
8.081631493,0,Tier 1,USA,300+,3,73.53547938,68.48972582,Data Science,Consulting,7.703147741,Placed
8.679526016,0,Tier 2,Germany,Top 100,2,88.25124895,68.78167863,Data Science,Tech,4.508336406,Placed
6.967001497,1,Tier 2,UK,300+,1,42.43848881,77.70008281,AI/ML,Finance,7.066635719,Placed
8.727296924,0,Tier 1,USA,300+,1,59.10533508,76.93262125,AI/ML,Other,3.757305104,Placed
7.073051783,2,Tier 3,USA,300+,1,70.76633364,39.85773956,AI/ML,Finance,5.10226704,Placed
6.695635277,2,Tier 3,Canada,300+,2,92.4157894,69.8057586,Cloud,Finance,3.125086345,Placed
6.495633237,1,Tier 2,UK,100-300,1,70.51154119,57.82071574,Cybersecurity,Healthcare,3.773335413,Placed
8.309665926,0,Tier 2,USA,300+,0,66.45212616,43.65222141,Data Science,Finance,3.256990425,Placed
6.375884895,1,Tier 3,Canada,300+,3,74.652367,83.41860521,AI/ML,Manufacturing,4.836227458,Placed
7.588215448,4,Tier 2,USA,300+,0,85.59045593,45.48673739,Data Science,Healthcare,3.874066616,Not Placed
6.552668932,0,Tier 2,India,Top 100,1,72.23204612,40.5019999,Cybersecurity,Healthcare,3.94907284,Not Placed
6.63175459,3,Tier 2,Canada,300+,1,59.40112638,55.28272668,Cloud,Healthcare,3.943214873,Not Placed
7.824199755,0,Tier 1,India,100-300,2,82.59599828,61.41638348,Data Science,Healthcare,4.41894555,Placed
6.695970523,1,Tier 3,USA,300+,0,83.19691757,57.86853166,Data Science,Consulting,5.911179563,Placed
6.676163696,0,Tier 2,Canada,100-300,1,94.19593839,100,Cloud,Finance,6.667515762,Placed
7.906243758,1,Tier 2,UK,300+,3,73.97691773,59.4814031,Cloud,Consulting,3.417560035,Placed
8.277917835,0,Tier 3,Germany,100-300,0,64.86766143,47.06965668,Cloud,Manufacturing,5.375854646,Placed
7.515751843,2,Tier 2,USA,300+,2,61.77621722,73.59685525,Core CS,Manufacturing,5.595908585,Placed
6.47618418,2,Tier 1,Canada,100-300,1,60.01364979,39.85619068,Cybersecurity,Consulting,4.861867591,Not Placed
6.591513201,2,Tier 3,India,300+,0,51.98926045,41.34325796,Data Science,Manufacturing,8.059816339,Not Placed
7.063932211,1,Tier 1,Canada,Top 100,1,73.46998686,82.63975797,Data Science,Consulting,4.681865241,Placed
7.25674405,2,Tier 2,UK,300+,3,100,83.91110416,Core CS,Healthcare,3.137458622,Not Placed
6.209707272,3,Tier 2,Canada,100-300,1,100,47.27227598,Core CS,Healthcare,3.871750315,Not Placed
7.578430352,2,Tier 2,India,300+,1,50.82387693,100,AI/ML,Tech,5.437763589,Placed
7.068410664,1,Tier 3,USA,100-300,1,76.61147778,57.07894139,Core CS,Healthcare,5.641263103,Placed
5.627433345,2,Tier 2,India,300+,1,68.58912724,44.73527939,Cybersecurity,Consulting,3.937583741,Not Placed
6.256858814,0,Tier 3,India,300+,4,65.60370455,71.65792699,AI/ML,Manufacturing,5.017076304,Placed
6.596697061,0,Tier 2,India,300+,2,74.24743951,58.16999297,Core CS,Consulting,7.05992264,Not Placed
6.941713849,1,Tier 3,Germany,100-300,1,95.84179297,54.72274319,Data Science,Healthcare,7.861105302,Placed
8.511423036,0,Tier 2,USA,300+,3,81.21378013,51.66383766,Data Science,Other,7.418472879,Placed
7.190537045,4,Tier 2,Germany,100-300,1,81.84086246,52.09556192,Core CS,Tech,6.661005464,Not Placed
6.327382488,2,Tier 3,Canada,300+,1,51.12033465,73.41499913,Cybersecurity,Consulting,5.889971183,Not Placed
7.176504643,1,Tier 1,USA,100-300,1,76.71407037,75.82921081,AI/ML,Consulting,4.814014965,Placed
6.718329802,2,Tier 1,USA,Top 100,1,69.40669963,65.28055486,Cybersecurity,Healthcare,4.766340262,Placed
7.259806592,0,Tier 3,Canada,100-300,1,89.54528035,85.92065657,AI/ML,Finance,6.449961798,Placed
7.46445415,0,Tier 3,Canada,Top 100,4,53.36953691,60.63435047,AI/ML,Other,6.480952396,Placed
7.967384518,3,Tier 3,India,100-300,0,49.4545538,73.62960003,Core CS,Healthcare,6.061241345,Placed
6.980570803,0,Tier 2,USA,100-300,0,80.49907784,81.9122706,Data Science,Healthcare,6.576546256,Placed
8.311168422,0,Tier 2,UK,100-300,0,84.83164702,84.54482238,Cybersecurity,Tech,2.618120666,Placed
7.72641813,4,Tier 1,India,300+,2,76.36236604,54.91834769,Cybersecurity,Manufacturing,5.75208875,Placed
6.434048364,3,Tier 2,USA,300+,3,98.18008374,63.68194221,Cybersecurity,Finance,2.913658001,Not Placed
8.767884533,3,Tier 2,Canada,100-300,1,57.6701467,67.54487048,Core CS,Finance,5.146430046,Placed
7.261595611,0,Tier 1,Canada,100-300,1,65.2820151,100,Cloud,Manufacturing,5.032459381,Placed
6.331900397,1,Tier 2,UK,100-300,3,42.40268076,65.5973499,Data Science,Manufacturing,4.27950502,Placed
8.322330441,0,Tier 2,USA,Top 100,2,62.26178273,41.68875528,AI/ML,Healthcare,4.187017406,Placed
8.662222068,0,Tier 2,Germany,100-300,1,60.66770542,91.41976931,AI/ML,Manufacturing,6.760197539,Placed
6.973579789,2,Tier 2,India,100-300,0,74.73235934,54.93477928,Core CS,Finance,5.843799802,Placed
6.597079792,0,Tier 3,USA,100-300,2,78.87504899,65.98806018,Cloud,Tech,6.721828179,Placed
6.862100034,2,Tier 2,Germany,100-300,4,65.40948238,44.47705361,Data Science,Consulting,4.48509578,Placed
7.571785382,0,Tier 2,Canada,100-300,1,86.99661225,68.44124323,Cloud,Other,4.992824225,Placed
8.022285324,2,Tier 2,Canada,100-300,3,70.75466017,78.5074235,Data Science,Other,9.236526722,Not Placed
7.456389865,1,Tier 1,Germany,100-300,2,100,49.40040256,Cybersecurity,Manufacturing,4.620993693,Not Placed
7.081378567,0,Tier 2,Germany,Top 100,3,66.99032209,80.93160549,Core CS,Other,2.695409597,Placed
8.198409416,1,Tier 2,UK,Top 100,1,83.4721599,84.3498268,Cloud,Manufacturing,6.659106516,Placed
6.749730822,3,Tier 2,USA,300+,2,44.99406363,75.23666177,AI/ML,Finance,6.375354744,Placed
7.824735471,0,Tier 3,Canada,100-300,1,95.35587536,57.32506114,Cybersecurity,Healthcare,6.971532371,Placed
6.769549761,1,Tier 2,India,Top 100,0,65.74474801,63.13927687,Data Science,Tech,6.545387568,Placed
7.344818366,0,Tier 1,Canada,100-300,0,96.46456571,54.63970623,Core CS,Finance,3.75838226,Not Placed
6.909149948,2,Tier 2,USA,100-300,2,64.60481768,53.478716,Cybersecurity,Tech,5.995922068,Not Placed
6.955318254,1,Tier 3,Germany,300+,1,64.36057988,76.60386713,Cybersecurity,Manufacturing,5.737924013,Not Placed
6.698090786,0,Tier 2,UK,100-300,2,77.34450166,77.64056899,Cybersecurity,Consulting,5.953770819,Placed
8.075883225,1,Tier 3,Canada,100-300,1,72.75612672,64.82737947,Cybersecurity,Tech,5.145639453,Placed
6.41365917,1,Tier 3,UK,300+,1,46.00838276,76.3073432,Core CS,Consulting,6.393239776,Not Placed
6.407814198,2,Tier 1,Germany,100-300,0,38.94620708,65.33062719,Core CS,Finance,5.584709912,Not Placed
8.696794853,0,Tier 1,USA,100-300,2,82.51065792,57.65023234,Cloud,Tech,6.057292478,Placed
7.782278052,3,Tier 2,Canada,300+,3,76.54253316,45.10880709,Core CS,Finance,4.51476751,Placed
5.091909041,3,Tier 1,USA,300+,2,79.41714334,52.66073385,Core CS,Manufacturing,5.669509906,Not Placed
6.547793009,1,Tier 2,India,300+,1,83.32508175,67.26002502,AI/ML,Manufacturing,4.673605837,Not Placed
5.55040853,4,Tier 3,USA,100-300,2,59.04512793,62.42373452,AI/ML,Other,4.97015957,Not Placed
6.239447445,0,Tier 2,Germany,Top 100,2,61.96368982,49.0657519,Data Science,Other,4.652901067,Not Placed
4.489188267,3,Tier 2,Germany,100-300,3,49.63178291,73.77490233,Cloud,Tech,5.4015065,Not Placed
6.890408338,0,Tier 2,India,100-300,2,65.50531891,76.44846338,Cloud,Consulting,5.21334431,Placed
6.086446545,0,Tier 1,USA,300+,1,83.25549157,60.69139891,Data Science,Finance,3.333219311,Placed
7.047924205,2,Tier 3,Germany,300+,0,63.90655077,81.11806294,AI/ML,Finance,6.464134305,Placed
5.699902993,2,Tier 2,Germany,100-300,2,70.11314951,38.87701198,Core CS,Healthcare,5.863372172,Not Placed
7.066329483,0,Tier 2,Germany,100-300,1,77.41650088,75.54033085,Cloud,Finance,5.712966453,Placed
6.668066978,3,Tier 1,Germany,100-300,1,55.75327769,98.81788129,Data Science,Tech,5.267506057,Not Placed
8.201562372,0,Tier 3,UK,Top 100,3,62.03077239,76.08730087,Core CS,Other,4.157996705,Placed
8.129085489,1,Tier 2,Canada,300+,1,82.42763638,43.75237321,Cloud,Healthcare,5.399732639,Not Placed
7.628276482,3,Tier 1,UK,300+,1,47.80572159,66.1273297,Core CS,Finance,4.180633287,Not Placed
6.738708975,2,Tier 3,Germany,300+,0,69.79646849,82.70645036,AI/ML,Finance,5.674044833,Placed
8.588304316,0,Tier 3,USA,300+,4,80.20495496,43.00798939,Data Science,Tech,6.537618353,Placed
5.757571778,1,Tier 2,UK,300+,0,75.70836384,42.52614752,AI/ML,Finance,6.311580851,Not Placed
5.877153096,3,Tier 2,India,Top 100,4,77.39014262,97.20428962,AI/ML,Tech,4.892398306,Placed
6.93297352,1,Tier 3,Canada,300+,2,64.45682364,63.8735208,AI/ML,Healthcare,5.7385286,Placed
8.803230487,1,Tier 3,USA,100-300,0,58.00636693,54.34447592,Cybersecurity,Other,5.025188181,Placed
6.838128875,2,Tier 2,UK,Top 100,0,78.34860377,43.38197323,AI/ML,Other,3.222035081,Not Placed
6.853403805,0,Tier 2,Canada,100-300,3,75.79317273,70.11198382,Core CS,Finance,4.028769107,Placed
5.846471715,3,Tier 1,UK,100-300,1,78.74599604,65.12748828,AI/ML,Healthcare,5.590416911,Not Placed
7.756743668,0,Tier 1,India,100-300,5,50.28211029,59.89951002,Cybersecurity,Manufacturing,4.819683295,Placed
7.762541003,1,Tier 1,Germany,300+,2,53.32885561,87.61751052,Data Science,Finance,2.890793111,Placed
7.631260161,1,Tier 1,India,300+,4,61.61799044,50.61154243,Cloud,Other,5.086641372,Placed
6.496623462,1,Tier 3,Germany,Top 100,1,64.94755168,66.77288572,Data Science,Healthcare,4.360781312,Not Placed
6.434634585,0,Tier 1,Canada,300+,1,75.17778023,49.12192697,Data Science,Consulting,4.576473871,Not Placed
5.9655022,2,Tier 3,UK,Top 100,1,56.40119822,68.26206373,Data Science,Consulting,5.340608751,Not Placed
7.067098001,2,Tier 2,UK,100-300,5,68.67819825,69.10123325,AI/ML,Tech,8.126665749,Placed
6.135674137,0,Tier 2,India,Top 100,2,81.75797154,63.43827003,Cloud,Consulting,3.045278017,Placed
6.058066796,0,Tier 2,USA,100-300,1,68.47515343,37.55398152,Core CS,Healthcare,6.947052341,Placed
6.661047426,2,Tier 2,Canada,Top 100,2,84.61748442,66.0743698,Data Science,Other,5.041399909,Placed
6.60867506,1,Tier 2,Germany,300+,0,68.04793277,92.93955285,AI/ML,Finance,6.559575916,Placed
6.569617177,1,Tier 2,Canada,300+,2,79.59968143,33.78873086,Cybersecurity,Tech,5.490393205,Not Placed
7.373155677,1,Tier 3,India,Top 100,1,100,64.29142066,Data Science,Other,5.172708191,Placed
7.063238242,2,Tier 2,UK,300+,1,90.1271021,90.38259978,Cybersecurity,Tech,5.674270466,Placed
6.769475176,2,Tier 3,Germany,Top 100,2,43.21202732,51.79159427,AI/ML,Other,2.762805327,Not Placed
7.146410343,0,Tier 3,Germany,100-300,0,83.46456665,53.38926067,Cybersecurity,Manufacturing,4.30149791,Placed
6.206778367,1,Tier 3,Germany,300+,2,85.27473546,86.54332332,Data Science,Tech,5.112188455,Placed
7.084222899,0,Tier 1,Germany,100-300,0,85.66090058,61.51136749,Data Science,Manufacturing,3.04638483,Placed
7.120481994,3,Tier 3,Canada,Top 100,1,51.78742301,72.54897269,Cybersecurity,Other,5.127827378,Placed
5.797562513,3,Tier 2,Canada,100-300,0,76.96245522,63.63719898,Cloud,Consulting,3.323346944,Not Placed
7.796555003,1,Tier 3,India,100-300,1,59.94348903,68.3214188,Data Science,Consulting,5.915308345,Not Placed
6.294853036,3,Tier 2,UK,100-300,2,66.08293546,98.99413813,Cloud,Consulting,5.50274162,Not Placed
7.072247839,1,Tier 2,UK,300+,1,78.34171912,31.51274258,Cloud,Tech,7.016434222,Placed
7.931529392,2,Tier 3,Canada,300+,0,53.6951673,71.14202279,Data Science,Healthcare,5.838094134,Placed
7.740541406,0,Tier 1,India,300+,1,75.95187525,98.18652293,Cloud,Manufacturing,3.586596645,Placed
7.027466711,1,Tier 2,USA,100-300,2,56.31418688,66.85619313,Cybersecurity,Manufacturing,4.174055033,Placed
6.710000798,0,Tier 1,Germany,Top 100,2,35.03481794,77.75100125,AI/ML,Tech,2.987419596,Placed
7.758009527,2,Tier 1,UK,100-300,0,86.98343245,76.53173127,Core CS,Healthcare,5.800110081,Placed
7.539755982,2,Tier 3,Germany,100-300,0,63.38723515,67.74110727,Data Science,Tech,4.456420534,Not Placed
6.505307984,3,Tier 1,UK,300+,0,68.14739984,89.39838989,Data Science,Manufacturing,4.88238487,Not Placed
6.364085082,1,Tier 3,USA,100-300,1,100,59.51068438,Data Science,Healthcare,4.572780944,Placed
5.342115855,3,Tier 2,UK,100-300,1,80.51251183,50.22765325,Cloud,Consulting,2.57120157,Not Placed
7.123225473,0,Tier 2,USA,100-300,1,84.25919678,40.7499548,Data Science,Other,5.498306823,Not Placed
6.933841804,2,Tier 2,UK,300+,3,70.65516824,51.31890108,Cybersecurity,Consulting,6.260759406,Not Placed
7.9089531,5,Tier 1,Canada,100-300,1,55.49197525,78.44139423,AI/ML,Other,4.191783325,Not Placed
7.287244075,3,Tier 3,Germany,Top 100,0,78.17921915,67.95931689,Core CS,Consulting,4.616573677,Not Placed
8.067383355,0,Tier 3,India,Top 100,2,87.65507894,82.42144586,Cloud,Finance,6.390742373,Placed
6.442108618,0,Tier 2,India,300+,1,78.73085588,79.93994393,AI/ML,Finance,3.733504054,Placed
7.910520265,3,Tier 1,UK,300+,3,95.33708757,47.65804206,Data Science,Consulting,5.111313161,Not Placed
6.576866897,1,Tier 2,India,100-300,3,70.39879646,65.54399479,Data Science,Manufacturing,5.525888202,Placed
7.622076849,0,Tier 1,Germany,300+,1,81.79722121,77.94829823,Data Science,Healthcare,6.621796743,Placed
5.832993286,4,Tier 3,Canada,300+,3,85.16116562,81.61594885,Data Science,Manufacturing,4.892690093,Not Placed
7.188108239,0,Tier 3,Canada,300+,1,72.54843072,58.71616501,Core CS,Finance,3.919133491,Placed
5.412249647,4,Tier 2,USA,300+,1,53.3939536,69.49873736,AI/ML,Healthcare,4.937581731,Not Placed
6.786290011,0,Tier 3,India,Top 100,1,100,87.15385891,Cloud,Other,4.259132199,Placed
7.352283195,1,Tier 1,Germany,300+,1,68.22504042,58.26175465,Core CS,Healthcare,4.958677447,Not Placed
6.583225159,0,Tier 2,India,300+,0,71.15298353,64.38292844,Cloud,Tech,3.233560888,Not Placed
6.159649897,4,Tier 3,Germany,Top 100,2,65.94542675,53.96185849,AI/ML,Consulting,3.434918244,Not Placed
7.676894775,0,Tier 1,USA,Top 100,1,64.84390898,54.00285234,Data Science,Manufacturing,6.06490394,Placed
6.917229768,0,Tier 2,India,100-300,1,80.34227592,58.35420107,AI/ML,Healthcare,5.333856703,Placed
6.608343482,1,Tier 2,Canada,Top 100,2,51.24899932,48.6300047,Data Science,Other,4.322351438,Placed
